id,title,vote_average,vote_count,status,release_date,revenue,runtime,adult,budget,imdb_id,original_language
4710,Masculin F?minin,7.336,342,Released,22/03/1966,0,105,False,0,tt0060675,fr
475946,Blade Runner: Black Out 2022,7.197,342,Released,26/09/2017,0,16,False,0,tt7428594,en
57825,Bride & Prejudice,6.477,342,Released,11/02/2004,0,111,False,7000000,tt0361411,en
244516,Indovina chi viene a Natale?,5.627,342,Released,19/12/2013,0,94,False,0,tt3420060,it
77941,I soliti idioti,5.013,341,Released,4/11/2011,0,86,False,0,tt2094019,it
12920,Dreamer: Inspired By a True Story,6.987,341,Released,10/09/2005,0,106,False,0,tt0418647,en
403431,Brigsby Bear,7.202,341,Released,27/07/2017,532669,97,False,0,tt5805752,en
235271,Addicted,5.809,341,Released,10/10/2014,17534314,105,False,0,tt2205401,en
19766,Inspector Gadget 2,4.092,341,Released,11/03/2003,0,89,False,12000000,tt0301454,en
68684,Detention,5.616,341,Released,16/03/2011,0,93,False,10000000,tt1701990,en
10425,The Death and Life of Bobby Z,6.2,341,Released,23/07/2007,413454,97,False,22000000,tt0473188,en
414453,Columbus,7.037,341,Released,4/08/2017,1015744,105,False,700000,tt5990474,en
28794,The House by the Cemetery,6.2,341,Released,14/08/1981,1845819,87,False,786801,tt0082966,it
272548,Moonwalkers,6.145,341,Released,14/03/2015,0,107,False,0,tt2718440,en
18764,Twin Dragons,6.758,341,Released,15/01/1992,8332431,104,False,10000000,tt0105399,cn
34106,You Can't Take It with You,7.462,341,Released,1/09/1938,7433101,130,False,1644736,tt0030993,en
5857,I Know Who Killed Me,4.524,340,Released,27/07/2007,9620399,105,False,12000000,tt0897361,en
142320,Viva l'Italia,6.26,340,Released,25/10/2012,0,100,False,0,tt2508478,it
13613,Day of the Dead,5.193,340,Released,8/04/2008,0,86,False,18000000,tt0489018,en
500904,A Vigilante,5.407,340,Released,29/03/2019,83012,92,False,0,tt6211976,en
6440,The Shipping News,6.3,340,Released,18/12/2001,24690441,111,False,38000000,tt0120824,en
809107,Z-O-M-B-I-E-S 3,7.513,340,Released,9/07/2022,0,88,False,36000000,tt14301252,en
11205,Wheels on Meals,6.916,340,Released,17/08/1984,0,108,False,0,tt0087578,cn
10606,The Philadelphia Experiment,6.099,340,Released,3/08/1984,0,102,False,21000000,tt0087910,en
1077280,Die Hart,5.975,340,Released,22/02/2023,0,85,False,0,tt27116016,en
79643,Anche se ? amore non si vede,6.306,340,Released,23/11/2011,0,95,False,0,tt2109087,it
10671,Airport,6.379,339,Released,29/05/1970,100489151,137,False,10000000,tt0065377,en
347945,Synchronicity,5.661,339,Released,22/07/2015,4505,101,False,0,tt2049543,en
595586,Causeway,6.646,339,Released,28/10/2022,0,96,False,0,tt10192406,en
255157,The Forger,5.799,339,Released,10/09/2014,0,95,False,15000000,tt2376218,en
426338,Holy Camp!,6.832,339,Released,29/09/2017,2963886,109,False,3144622,tt5176252,es
71677,Assassination Games,6.18,339,Released,28/07/2011,0,101,False,8000000,tt1436568,en
10765,Private Benjamin,5.956,339,Released,6/10/1980,69800000,110,False,15000000,tt0081375,en
2370,Topaz,6,339,Released,17/12/1969,6000000,127,False,4000000,tt0065112,en
22504,The King and the Mockingbird,7.746,339,Released,19/03/1980,0,83,False,0,tt0079820,fr
622420,The Jack in the Box,5.898,339,Released,9/11/2019,1035734,87,False,0,tt10645682,en
14429,Drive Me Crazy,6.6,339,Released,1/10/1999,22593409,91,False,8000000,tt0164114,en
11042,The Barbarian Invasions,7.058,339,Released,24/09/2003,3432342,99,False,8000000,tt0338135,fr
9442,Dead Men Don't Wear Plaid,6.624,339,Released,21/05/1982,18196170,89,False,9000000,tt0083798,en
56825,Compagni di scuola,7.203,338,Released,21/12/1988,0,118,False,0,tt0094901,it
400,Things to Do in Denver When You're Dead,6.496,338,Released,1/12/1995,529766,116,False,8000000,tt0114660,en
3763,Onibaba,7.689,338,Released,21/11/1964,0,105,False,0,tt0058430,ja
10476,Hustle & Flow,7.1,338,Released,22/07/2005,23563727,116,False,8000000,tt0410097,en
14819,Heavyweights,6.111,338,Released,17/02/1995,17689177,100,False,10000000,tt0110006,en
785534,Paper Lives,8.062,338,Released,12/03/2021,0,96,False,0,tt13045890,tr
8954,Reservation Road,6.447,338,Released,13/09/2007,0,102,False,0,tt0831884,en
20187,The Eiger Sanction,6.117,338,Released,21/05/1975,14200000,129,False,0,tt0072926,en
30596,Bodyguards and Assassins,6.8,338,Released,18/12/2009,6604537,139,False,23000000,tt1403130,cn
594328,Phineas and Ferb: The Movie: Candace Against the Universe,7.302,338,Released,28/08/2020,0,84,False,0,tt1817232,en
1859,Ninotchka,7.51,338,Released,23/11/1939,2279000,110,False,1365000,tt0031725,en
17707,Brokedown Palace,6.382,338,Released,13/08/1999,10115013,100,False,25000000,tt0120620,en
451184,Wasp Network,6.095,338,Released,29/01/2020,0,128,False,0,tt6760876,en
121826,Quartet,6.472,338,Released,8/09/2012,59520298,98,False,11000000,tt1441951,en
16328,Johnny Got His Gun,7.475,338,Released,4/08/1971,0,112,False,1000000,tt0067277,en
253835,Los Bandoleros,6.258,337,Released,28/07/2009,0,20,False,0,tt1538503,en
18457,Dead Weight,5.862,337,Released,10/04/2002,0,107,False,0,tt0283957,fr
11157,She-Devil,5.822,337,Released,8/12/1989,15400000,99,False,20000000,tt0098309,en
171540,Big Bad Wolves,6.631,337,Released,21/04/2013,33232,106,False,0,tt2309224,he
445030,No Game, No Life: Zero,7.82,337,Released,15/07/2017,6000000,106,/rONo71gkE9JxXRmbsQC5vJ693Yw.jpg,http://ngnl.jp/,tt5914996
13555,The Funhouse,5.864,337,Released,13/03/1981,7886857,96,False,0,tt0082427,en
14285,The Thin Blue Line,7.709,337,Released,28/08/1988,1209846,103,False,0,tt0096257,en
3602,I'll Always Know What You Did Last Summer,4.228,337,Released,24/06/2006,0,92,False,0,tt0469111,en
720755,The Kid Detective,6.589,337,Released,16/10/2020,0,99,False,0,tt8980602,en
928381,Restless,6.071,337,Released,25/02/2022,0,95,False,0,tt14465894,fr
2016,Days of Glory,6.677,337,Released,27/09/2006,22963701,128,False,14500000,tt0444182,fr
4254,Kal Ho Naa Ho,7.435,337,Released,27/11/2003,0,186,False,0,tt0347304,hi
258193,Alien Abduction,5.808,336,Released,4/04/2014,0,85,False,0,tt2510434,en
384371,Roommates Wanted,6.259,336,Released,20/04/2016,0,97,False,0,tt4857596,fr
7091,Vampire's Kiss,5.963,336,Released,17/09/1988,725131,103,False,2000000,tt0098577,en
490448,Our Happy Holiday,5.693,336,Released,15/09/2018,0,102,False,0,tt7534150,fr
38288,I corti,8.1,336,Released,29/03/1996,0,120,False,0,tt3444066,it
24920,City of the Living Dead,6.36,336,Released,11/08/1980,0,93,False,0,tt0081318,it
437626,Stockholm,5.845,336,Released,12/04/2019,0,92,False,0,tt6474040,en
1049,Sommersby,6.315,336,Released,5/02/1993,140081992,109,False,30000000,tt0108185,en
1665,Last Days,5.554,336,Released,12/06/2005,1928985,97,False,0,tt0403217,en
12622,Violent Cop,7.219,336,Released,12/08/1989,0,103,False,0,tt0098360,ja
8512,Devil in a Blue Dress,6.342,336,Released,15/09/1995,16140822,102,False,27000000,tt0112857,en
339405,Christine,6.778,336,Released,14/10/2016,0,123,False,313465,tt4666726,en
9416,Money Talks,6,336,Released,22/08/1997,0,97,False,0,tt0119695,en
377154,Being 17,6.878,336,Released,27/02/2016,2000000,116,False,0,tt4331970,fr
458342,Private Life,6.945,336,Released,5/10/2018,0,123,False,0,tt5536610,en
354857,Regular Show: The Movie,7.9,336,Released,1/09/2015,0,70,False,3000000,tt4920274,en
419639,The Thinning,6.832,336,Released,12/10/2016,0,90,False,100000,tt5254868,en
1420,Breakfast on Pluto,7.125,335,Released,3/09/2005,3942254,128,False,0,tt0411195,en
15600,Missing,7.25,335,Released,12/02/1982,14000000,123,False,0,tt0084335,en
37777,Soap and Water,6.748,335,Released,27/10/1983,0,109,False,0,tt0086850,it
9623,The Juror,5.53,335,Released,2/02/1996,22754725,118,False,44000000,tt0116731,en
37265,All Ladies Do It,4.8,335,Released,21/02/1992,0,93,False,0,tt0104014,it
11217,Club Dread,5.178,335,Released,27/02/2004,5001655,104,False,8500000,tt0331953,en
19997,Niagara,6.748,335,Released,26/01/1953,8500000,92,False,1250000,tt0046126,en
9431,Bordello of Blood,5.943,335,Released,16/08/1996,5600000,87,False,15000000,tt0117826,en
12277,Undercover Brother,5.842,335,Released,31/05/2002,41604473,86,False,25000000,tt0279493,en
11198,City Hunter,6.515,335,Released,1/01/1993,0,105,False,0,tt0103950,cn
518896,Warriors of Future,7.209,335,Released,5/08/2022,100730000,101,False,0,tt7375466,zh
231001,All Hallows' Eve,5.861,335,Released,29/10/2013,0,82,False,0,tt2900624,en
13403,Hedwig and the Angry Inch,7.399,335,Released,20/07/2001,0,95,False,0,tt0248845,en
25673,A Place in the Sun,7.339,335,Released,12/06/1951,7000000,122,False,2300000,tt0043924,en
16237,Teen Titans: Trouble in Tokyo,7.73,335,Released,15/09/2006,0,75,False,0,tt0816671,en
318044,What Happened, Miss Simone?,7.439,335,Released,22/01/2015,0,101,/xfMbreyyytL6vo0qsjIhUwEcMAO.jpg,,tt4284010
346681,Wilson,6.018,335,Released,24/03/2017,653951,94,False,0,tt1781058,en
30163,The Fugitives,6.743,335,Released,17/12/1986,0,85,False,0,tt0091093,fr
14197,My Sassy Girl,6.661,335,Released,26/05/2008,0,92,False,0,tt0404254,en
391714,On Chesil Beach,6.13,335,Released,19/01/2018,3335913,110,False,745971,tt1667321,en
730769,Some Like It Rare,6.545,335,Released,10/09/2021,0,88,False,0,tt12887770,fr
13009,Zombie Strippers!,4.721,335,Released,18/04/2008,0,94,False,0,tt0960890,en
20701,Tales from the Darkside: The Movie,6.201,334,Released,3/05/1990,16324573,93,False,3500000,tt0100740,en
17711,The Adventures of Rocky & Bullwinkle,4.072,334,Released,30/06/2000,35134820,88,False,76000000,tt0131704,en
309304,Grandma,6.463,334,Released,4/06/2015,7205073,78,False,600000,tt4270516,en
190469,Redirected,5.805,334,Released,10/01/2014,0,99,False,2700000,tt2275946,en
673595,Maggie Simpson in Playdate with Destiny,7.418,334,Released,29/02/2020,0,4,False,0,tt11898442,en
500006,Ut?ya: July 22,7.207,334,Released,9/03/2018,0,92,False,688960,tt7959216,no
259761,Lights Out,7.304,334,Released,30/12/2013,0,3,False,0,tt3605002,xx
581577,Persian Lessons,7.692,334,Released,17/04/2020,3825668,127,False,0,tt9738784,de
39386,The Corsican File,5.966,334,Released,6/10/2004,0,92,False,0,tt0380349,fr
12662,Psycho III,5.557,334,Released,2/04/1986,14481606,93,False,8400000,tt0091799,en
462148,Love Addict,5.958,334,Released,18/04/2018,0,93,False,0,tt6960736,fr
774372,ariana grande: excuse me, i love you,8.118,334,Released,21/12/2020,0,97,/pgsxHZO2Tf7nHpRnBoQZitAPguA.jpg,https://www.netflix.com/title/81238721,tt13615386
10063,The Breed,5.355,334,Released,17/05/2006,1675484,90,False,0,tt0455362,en
19186,The Parent Trap,6.999,334,Released,13/05/1961,29650385,129,False,0,tt0055277,en
10384,Supernova,4.931,334,Released,14/01/2000,14828081,91,False,90000000,tt0134983,en
461053,S.W.A.T.: Under Siege,5.85,333,Released,1/08/2017,0,89,False,0,tt6014472,en
771077,Rise,7.53,333,Released,30/03/2022,11196824,117,False,7780000,tt13531468,fr
5781,That Obscure Object of Desire,7.4,333,Released,17/08/1977,0,103,False,0,tt0075824,fr
3543,Bagdad Cafe,7.221,333,Released,12/11/1987,3587303,108,False,0,tt0095801,de
494974,Red Joan,6.689,333,Released,13/09/2018,0,101,False,0,tt7615302,en
43919,Hatchet II,5.52,333,Released,26/08/2010,156190,85,False,2500000,tt1270835,en
5121,The Sugarland Express,6.551,333,Released,5/04/1974,12800000,110,False,3000000,tt0072226,en
339792,David Brent: Life on the Road,6.081,333,Released,19/08/2016,0,96,False,0,tt3137630,en
18030,Kiss Me Deadly,7.1,333,Released,28/04/1955,726000,106,False,410000,tt0048261,en
340402,Almost Christmas,5.926,333,Released,11/11/2016,42487325,111,False,17000000,tt4649416,en
11068,Singles,6.336,333,Released,18/09/1992,18472850,99,False,0,tt0105415,en
28739,Cabin Fever 2: Spring Fever,4.498,333,Released,11/08/2009,0,87,False,5000000,tt0961722,en
13727,Disco,4.396,333,Released,2/04/2008,0,103,False,0,tt0953369,fr
299847,Happily Mixed Up,6.134,333,Released,30/10/2014,4626678,105,False,0,tt3825750,it
11215,Baby Boom,6.357,333,Released,7/10/1987,26712476,110,False,15000000,tt0092605,en
19556,Miss March,5.5,333,Released,13/03/2009,4591629,89,False,6000000,tt1151922,en
899405,Anonymously Yours,7.623,333,Released,10/12/2021,0,101,False,0,tt16088568,es
15919,Marty,7.462,333,Released,11/04/1955,3000000,90,False,343000,tt0048356,en
2210,Earth Girls Are Easy,5.62,333,Released,8/09/1988,3916303,100,False,10000000,tt0097257,en
12651,Memphis Belle,6.725,333,Released,7/09/1990,0,107,False,23000000,tt0100133,en
61630,Suddenly Paradise,5.806,333,Released,19/12/2003,0,93,False,0,tt0392591,it
11899,The Muppets Take Manhattan,6.456,333,Released,27/06/1984,25500000,94,False,8000000,tt0087755,en
26039,Point Blank,7.012,333,Released,30/08/1967,3200000,92,False,2500000,tt0062138,en
502,Fail Safe,7.811,333,Released,7/10/1964,0,112,False,0,tt0058083,en
27040,Meshes of the Afternoon,7.679,332,Released,1/01/1943,0,14,False,275,tt0036154,en
302349,Iron Sky: The Coming Race,5.1,332,Released,25/01/2019,400900,93,False,21000000,tt3038708,en
361931,Ronaldo,6.923,332,Released,9/11/2015,0,92,False,0,tt5065822,en
231474,The Hunters,5.643,332,Released,25/10/2013,0,85,False,0,tt2963232,en
8324,Fast Food Nation,6.036,332,Released,17/11/2006,2209322,116,False,0,tt0460792,en
22307,Sisters,6.7,332,Released,18/11/1972,1000000,93,False,500000,tt0070698,en
500475,SuperFly,6.761,332,Released,13/06/2018,20545116,107,False,16000000,tt7690670,en
370964,I Am Dragon,7.188,332,Released,3/12/2015,10495305,110,False,18000000,tt4057376,ru
12412,Miracle at St. Anna,6.154,332,Released,15/09/2008,9323833,160,False,45000000,tt1046997,en
332704,Backtrack,5.807,332,Released,25/07/2015,0,90,False,0,tt2784936,en
236399,Flowers in the Attic,6.616,332,Released,18/01/2014,0,90,False,0,tt3074694,en
10433,Mad Dog and Glory,6,332,Released,5/03/1993,11081586,96,False,19000000,tt0107473,en
9544,FearDotCom,3.703,332,Released,9/08/2002,18902015,101,False,40000000,tt0295254,en
31522,A Woman Is a Woman,7.4,332,Released,6/09/1961,100655,83,False,160000,tt0055572,fr
22345,Baby Geniuses,4.017,332,Released,12/03/1999,36450736,97,False,12000000,tt0118665,en
423087,6 Below: Miracle on the Mountain,5.84,332,Released,12/10/2017,0,97,False,0,tt5503688,en
38528,Horse Fever,7.4,332,Released,29/10/1976,0,90,False,0,tt0074520,it
284289,Beyond the Reach,5.866,332,Released,6/09/2014,45895,95,False,0,tt2911668,en
916740,Brazen,4.905,332,Released,13/01/2022,0,94,False,0,tt13978306,en
73624,The Man from the Future,7.279,332,Released,2/09/2011,5799606,106,False,0,tt2027178,pt
12618,Random Hearts,5.5,332,Released,8/10/1999,74608570,133,False,64000000,tt0156934,en
831827,Far from the Tree,8.1,332,Released,24/11/2021,0,7,False,0,tt14927356,en
46332,Of Gods and Men,6.687,331,Released,8/09/2010,41424067,120,False,4000000,tt1588337,fr
20410,Scooby-Doo and the Alien Invaders,7.159,331,Released,3/10/2000,0,74,False,0,tt0253658,en
383785,Kung Fu Yoga,5.832,331,Released,27/01/2017,254212245,107,False,65000000,tt4217392,zh
2075,Prizzi's Honor,6.356,331,Released,14/06/1985,26657534,124,False,0,tt0089841,en
25670,Foreign Correspondent,6.967,331,Released,16/08/1940,0,120,False,0,tt0032484,en
11498,Dead Again,6.408,331,Released,23/08/1991,38016380,107,False,0,tt0101669,en
7012,The Day After,6.7,331,Released,28/11/1983,0,127,False,0,tt0085404,en
566221,The Edge of Democracy,7.681,331,Released,24/01/2019,0,121,False,0,tt6016744,pt
168903,Barbie in the Pink Shoes,6.822,331,Released,14/02/2013,0,75,False,0,tt2630134,en
9953,A Love Song for Bobby Long,6.724,331,Released,2/09/2004,1841260,119,False,0,tt0369672,en
430,One, Two, Three,7.557,331,Released,15/12/1961,4000000,False,3000000,
9096,Medicine Man,5.974,331,Released,7/02/1992,45500797,106,False,40000000,tt0104839,en
10490,Drop Dead Gorgeous,6.429,331,Released,23/07/1999,10571408,98,False,10000000,tt0157503,en
269650,Appleseed Alpha,6.754,331,Released,28/05/2014,0,90,False,0,tt3638012,ja
391698,The Beatles: Eight Days a Week - The Touring Years,7.571,331,Released,15/09/2016,12283800,106,False,0,tt2531318,en
473072,2036: Nexus Dawn,6.873,331,Released,30/08/2017,0,7,False,0,tt7326248,en
317952,Cartel Land,7.188,330,Released,3/07/2015,1145923,100,False,0,tt4126304,en
26594,The Secret,6.683,330,Released,26/03/2006,65600000,90,False,3500000,tt0846789,en
17187,The Emperor's Club,7.045,330,Released,22/11/2002,16318449,108,False,0,tt0283530,en
227735,Dolphin Tale 2,6.942,330,Released,11/09/2014,52424533,107,False,36000000,tt2978462,en
10705,Henry V,7.214,330,Released,5/10/1989,10176701,137,False,9000000,tt0097499,en
140222,Love and Honor,6.047,330,Released,22/03/2013,19684,92,False,0,tt1976989,en
9588,Quigley Down Under,6.647,330,Released,17/10/1990,0,119,False,0,tt0102744,en
170657,Journey to the West: Conquering the Demons,6.915,330,Released,7/02/2013,215000000,110,False,0,tt2017561,zh
11169,Spartan,6.159,330,Released,12/03/2004,8112712,102,False,19250000,tt0360009,en
123229,Porn in the Hood,5.077,330,Released,11/07/2012,103504,98,False,0,tt2282849,fr
396810,The Last Word,6.564,330,Released,3/03/2017,1783421,108,False,0,tt5023260,en
17918,Swamp Thing,5.4,330,Released,19/02/1982,0,91,False,10000000,tt0084745,en
283564,SlugTerra: Return of the Elementals,6.891,330,Released,2/08/2014,0,63,False,0,tt3839992,en
13763,Purple Rain,6.682,330,Released,27/07/1984,68392977,111,False,7200000,tt0087957,en
739990,Nightbooks,6.198,330,Released,15/09/2021,0,103,False,0,tt10521144,en
10544,Ned Kelly,6.006,329,Released,22/03/2003,6585516,110,False,0,tt0277941,en
328595,Parallels,6.029,329,Released,1/03/2015,0,83,False,0,tt3479316,en
356842,The Ones Below,5.939,329,Released,11/03/2016,121827,87,False,0,tt4126438,en
810873,Single All the Way,6.46,329,Released,2/12/2021,0,99,False,0,tt14315756,en
472454,Ayla: The Daughter of War,8.09,329,Released,27/10/2017,0,125,False,4172781,tt6316138,tr
121606,Resolution,6.313,329,Released,27/06/2013,0,93,False,0,tt1977895,en
820722,The Good Boss,7.044,329,Released,15/10/2021,365000,120,False,0,tt13066182,es
20532,Sansho the Bailiff,8.138,329,Released,31/03/1954,0,124,False,0,tt0047445,ja
11536,The Misfits,6.939,329,Released,1/02/1961,8200000,124,False,4000000,tt0055184,en
1776,Jesus Camp,6.974,329,Released,15/09/2006,1013596,84,False,0,tt0486358,en
6949,What's Up, Doc?,7.296,329,Released,9/03/1972,66000000,94,/lDeH6UkNGX2UcaOKTJ5SHtmNwbD.jpg,,tt0069495
30689,Four Flies on Grey Velvet,6.52,329,Released,17/12/1971,0,104,False,0,tt0066735,it
654895,Run to You,6.836,329,Released,17/03/2022,0,113,False,0,tt12215252,it
340684,Those People,6.904,329,Released,16/05/2015,0,89,False,0,tt3899516,en
51447,Trophy Wife,6.114,328,Released,10/11/2010,1611000,103,False,0,tt1521848,fr
362826,Wildling,5.427,328,Released,13/04/2018,0,92,False,0,tt5085924,en
534072,Great White,5.308,328,Released,13/05/2021,517929,91,False,0,tt8435002,en
101179,Truth or Dare,5.538,328,Released,5/08/2012,0,95,False,0,tt1838722,en
463319,Shadow,6.9,328,Released,30/09/2018,91708374,116,False,44005000,tt6864046,zh
12281,Mean Creek,6.848,328,Released,15/01/2004,603943,90,False,500000,tt0377091,en
10550,Ballistic: Ecks vs. Sever,4.352,328,Released,20/09/2002,19924033,91,False,70000000,tt0308208,en
22373,Saturn in Opposition,6.893,328,Released,23/02/2007,0,110,False,0,tt0890885,it
