year,make,model,trim,body,transmission,vin,state,condition,odometer,color,interior,mmr,sellingprice
2013,Infiniti,G Sedan,G37 Journey,G Sedan,automatic,jn1cv6ap5dm721977,ca,34,14765,gray,black,23900,23500
2013,Infiniti,G Sedan,G37 Journey,G Sedan,automatic,jn1cv6ap3dm710802,ca,43,18673,gray,gray,23400,22000
2013,Hyundai,Elantra,GLS,Sedan,automatic,kmhdh4ae2du726688,ca,,37279,red,beige,11400,4500
2013,Infiniti,G Sedan,G37 Journey,G Sedan,automatic,jn1cv6ap2dm712489,ca,37,20707,white,black,23200,23500
2013,Hyundai,Veloster,Turbo,Hatchback,automatic,kmhtc6ae3du146243,ca,42,8467,black,black,15050,16300
2013,Infiniti,G Sedan,G37 Journey,G Sedan,automatic,jn1cv6ap4dm715250,ca,44,16009,gray,black,23700,22750
2013,Infiniti,G Sedan,G37 Journey,G Sedan,automatic,jn1cv6ap0dm714516,ca,4,15260,silver,black,23800,24500
2013,Hyundai,Sonata Hybrid,Base,Sedan,automatic,kmhec4a4xda091084,ca,44,9539,silver,gray,15450,14900
2013,Infiniti,G Sedan,G37 Journey,G Sedan,automatic,jn1cv6apxdm300417,ca,36,20976,black,black,23100,21000
2013,Infiniti,G Sedan,G37 Journey,G Sedan,automatic,jn1cv6ap3dm714428,ca,46,22294,black,black,23000,24750
2013,Hyundai,Sonata,GLS,Sedan,automatic,5npeb4ac3dh722331,ca,2,44135,gray,gray,11650,8400
2013,Infiniti,G Coupe,G37 Sport,G Coupe,automatic,jn1cv6ek7dm921385,ca,4,30556,gray,black,23900,23500
2013,Infiniti,G Sedan,G37 Journey,G Sedan,automatic,jn1cv6ap2dm714792,ca,41,29731,white,beige,22100,21000
2013,Hyundai,Elantra,GLS,Sedan,automatic,5npdh4ae4dh385955,ca,1,36957,red,beige,11400,9400
2013,Infiniti,G Coupe,G37 Sport,G Coupe,automatic,jn1cv6ek3dm920766,ca,44,13321,white,gray,26100,26000
2013,Hyundai,Azera,Base,Sedan,automatic,kmhfh4jg5da257916,ca,36,6552,black,black,21800,21400
2013,Hyundai,Sonata Hybrid,Limited,Sedan,automatic,kmhec4a4xda091246,ca,43,22143,red,beige,17150,17100
2013,Infiniti,G Sedan,G37 Journey,G Sedan,automatic,jn1cv6ap1dm719644,ca,45,23420,gray,black,22800,22250
2013,Hyundai,Accent,GLS,Sedan,automatic,kmhct4ae6du523099,ca,2,33078,white,beige,9675,7800
2013,Infiniti,G Sedan,G37 Journey,G Sedan,automatic,jn1cv6apxdm710375,ca,32,28875,gray,black,22200,21000
2013,Hyundai,Accent,SE,Hatchback,automatic,kmhcu5ae2du138898,ca,49,6747,gray,black,11300,11900
2013,Hyundai,Elantra,GLS,Sedan,automatic,5npdh4ae0dh344075,ca,44,38170,gray,beige,11350,11600
2013,Infiniti,G Sedan,G37 Journey,G Sedan,automatic,jn1cv6apxdm712482,ca,44,23156,white,black,23100,23000
2013,Hyundai,Sonata,GLS,Sedan,automatic,5npeb4ac8dh687043,ca,28,32387,silver,gray,12400,9750
2013,Hyundai,Sonata,GLS,Sedan,automatic,5npeb4ac5dh745416,ca,42,40593,white,beige,11900,12000
2013,Infiniti,G Coupe,G37 Sport,G Coupe,automatic,jn1cv6ek9dm921386,ca,48,13661,gray,black,26100,26500
2013,Infiniti,G Sedan,G37 Journey,G Sedan,automatic,jn1cv6ap8dm301100,ca,45,21557,white,black,23100,25250
2013,Infiniti,G Sedan,G37 Journey,G Sedan,automatic,jn1cv6ap8dm712058,ca,38,20067,gray,black,23300,24000
2013,Hyundai,Sonata,Limited,Sedan,automatic,5npec4ab6dh539798,ca,39,45991,gray,gray,15750,17200
2013,Infiniti,G Coupe,G37 Sport,G Coupe,automatic,jn1cv6ekxdm921560,ca,42,22354,gray,black,24900,25000
2013,Hyundai,Genesis,3.8,Sedan,automatic,kmhgc4dd2du221961,ca,46,20952,silver,black,18650,22200
2013,Hyundai,Santa Fe,Sport 2.0T,SUV,automatic,5xyzu3laxdg105372,ca,46,15758,gray,black,21600,21400
2013,Hyundai,Sonata,GLS,Sedan,automatic,5npeb4ac0dh721038,ca,37,37154,black,gray,12400,12100
2013,Hyundai,Elantra,GLS,Sedan,automatic,kmhdh4ae4du797598,ca,24,35963,black,gray,11500,11500
2013,Infiniti,G Sedan,G37 Journey,G Sedan,automatic,jn1cv6ap1dm714069,ca,44,28920,blue,gray,22200,23250
2013,Hyundai,Genesis,3.8,Sedan,automatic,kmhgc4dd0du214801,ca,3,19893,white,beige,18800,22500
2013,Hyundai,Elantra,GLS,Sedan,automatic,5npdh4ae8dh375848,ca,38,38594,gray,gray,11350,11800
2013,Hyundai,Elantra,GLS,Sedan,automatic,5npdh4ae9dh243696,ca,44,19035,gray,gray,12500,12600
2013,Infiniti,G Coupe,G37 Sport,G Coupe,automatic,jn1cv6ek5dm900664,ca,44,16605,black,black,25700,25500
2013,Infiniti,G Sedan,G37 Journey,G Sedan,automatic,jn1cv6ap9dm713509,ca,38,28127,silver,black,22300,21500
2013,Hyundai,Santa Fe,Sport 2.0T,SUV,automatic,5xyzwdla5dg083054,ca,45,14076,gray,black,19800,25500
2013,Hyundai,Elantra Coupe,GS,Elantra Coupe,automatic,kmhdh6ae8du017422,ca,1,999999,blue,gray,8025,2500
2013,Infiniti,G Sedan,G37 Journey,G Sedan,automatic,jn1cv6apxdm717651,ca,44,17916,blue,black,23800,24750
2013,Hyundai,Elantra,GLS,Sedan,automatic,5npdh4ae1dh345719,ca,46,42006,gray,beige,11150,11300
2013,Hyundai,Equus,Ultimate,Sedan,automatic,kmhgh4jh5du065956,ca,41,7755,black,black,35500,36000
2013,Hyundai,Elantra,GLS,Sedan,automatic,5npdh4ae7dh339679,ca,49,41481,silver,gray,11150,11500
2013,Infiniti,G Sedan,G37 Journey,G Sedan,automatic,jn1cv6ap6dm715699,ca,39,22828,black,black,22900,24500
2013,Hyundai,Sonata Hybrid,Base,Sedan,,kmhec4a4xda096513,ca,48,1111,silver,gray,15550,15800
2013,Infiniti,G Sedan,G37 Journey,G Sedan,automatic,jn1cv6apxdm714281,ca,42,19729,�,black,23300,24500
2013,Hyundai,Accent,SE,Hatchback,automatic,kmhcu5ae3du079747,ca,46,27387,silver,black,9950,11400
2013,Infiniti,G Sedan,G37 Journey,G Sedan,automatic,jn1cv6ap9dm716121,ca,39,23097,white,black,22900,21250
2013,Infiniti,G Sedan,G37 Journey,G Sedan,automatic,jn1cv6ap0dm714760,ca,45,9373,black,black,24900,26250
2013,Infiniti,G Sedan,G37 Journey,G Sedan,automatic,jn1cv6ap5dm720571,ca,49,15802,silver,black,23800,25000
2013,Infiniti,G Sedan,G37 Journey,G Sedan,automatic,jn1cv6ap7dm301475,ca,45,27333,black,black,22400,24500
2013,Hyundai,Sonata Hybrid,Base,Sedan,automatic,kmhec4a46da093060,ca,49,8495,white,beige,15500,16100
2013,Hyundai,Sonata,GLS,Sedan,automatic,5npeb4acxdh740633,ca,43,22033,silver,gray,13050,13700
2013,Infiniti,G Sedan,G37 Journey,G Sedan,automatic,jn1cv6ap1dm711625,ca,44,20263,black,black,23200,26000
2013,Infiniti,G Sedan,G37 Journey,G Sedan,automatic,jn1cv6ap1dm716758,ca,42,28694,black,black,22200,21500
2013,Infiniti,G Sedan,G37 Journey,G Sedan,automatic,jn1cv6ap0dm300670,ca,44,30464,gray,black,22000,24000
2013,Infiniti,G Sedan,G37 Journey,G Sedan,automatic,jn1cv6apxdm714264,ca,46,10610,white,gray,24400,23500
2013,Hyundai,Elantra,GLS,Sedan,automatic,5npdh4ae3dh364790,ca,,25447,silver,gray,12150,7500
2013,Hyundai,Elantra,Limited,Sedan,automatic,5npdh4ae2dh264292,ca,31,13505,red,tan,14550,13800
2013,Infiniti,G Sedan,G37 Journey,G Sedan,automatic,jn1cv6ap3dm719922,ca,44,19573,white,gray,23300,22000
2013,Hyundai,Veloster,Base,Hatchback,automatic,kmhtc6ad7du089181,ca,48,27532,yellow,black,13100,11300
2013,Hyundai,Elantra,GLS,Sedan,automatic,5npdh4ae7dh345708,ca,2,33158,gray,beige,11650,9400
2013,Hyundai,Sonata,GLS,Sedan,automatic,5npeb4ac6dh743092,ca,44,36991,white,beige,12100,13400
2013,Hyundai,Sonata,GLS,Sedan,automatic,5npeb4ac2dh745910,ca,2,35518,red,beige,12200,10700
2013,Hyundai,Santa Fe,Limited,SUV,automatic,km8sr4hf1du031590,ca,5,15160,blue,gray,23100,22200
2013,Infiniti,G Sedan,G37 Journey,G Sedan,automatic,jn1cv6ap6dm712365,ca,37,20202,black,black,23200,21750
2013,Hyundai,Genesis Coupe,3.8 Track,Genesis Coupe,automatic,kmhhu6kj0du110296,ca,48,12730,red,black,21400,23000
2013,Hyundai,Sonata Hybrid,Limited,Sedan,automatic,kmhec4a48da091908,ca,47,11798,black,gray,18650,18400
2013,Hyundai,Santa Fe,Sport,SUV,automatic,5xyztdlb2dg045704,ca,43,41783,green,beige,17600,17400
2013,Hyundai,Genesis,5.0 R-Spec,Sedan,automatic,kmhgc4dh6du220492,ca,44,35995,silver,black,25900,27200
2013,Infiniti,G Sedan,G37 Journey,G Sedan,automatic,jn1cv6ap5dm711210,ca,46,17541,white,gray,23600,24750
2013,Hyundai,Sonata,GLS,Sedan,automatic,5npeb4ac7dh680813,ca,38,40322,silver,gray,11900,12300
2013,Hyundai,Sonata,GLS,Sedan,automatic,5npeb4ac7dh636875,ca,38,47516,black,beige,11850,11700
2013,Hyundai,Accent,GS,Hatchback,manual,kmhct5ae8du091850,ca,47,15813,green,black,10500,9500
2013,Infiniti,G Sedan,G37 Journey,G Sedan,automatic,jn1cv6ap0dm711549,ca,42,23470,black,black,22800,24500
2013,Infiniti,G Sedan,G37 Journey,G Sedan,automatic,jn1cv6ap3dm710234,ca,43,29782,gray,black,22100,21500
2013,Infiniti,G Sedan,G37 Journey,G Sedan,automatic,jn1cv6ap3dm710394,ca,39,10993,blue,black,24400,24250
2013,Infiniti,G Sedan,G37 Journey,G Sedan,automatic,jn1cv6ap7dm710365,ca,45,18921,gray,black,23400,21750
2013,Hyundai,Tucson,Limited,SUV,automatic,km8ju3ac6du590752,ca,44,32413,white,beige,16150,17500
2013,Hyundai,Sonata Hybrid,Limited,Sedan,automatic,kmhec4a46da099621,ca,5,20,silver,gray,20300,19900
2013,Infiniti,G Sedan,G37 Journey,G Sedan,automatic,jn1cv6ap0dm712653,ca,44,32437,white,black,22000,20500
2013,Hyundai,Elantra,GLS,Sedan,automatic,5npdh4ae5dh363852,ca,35,38388,gray,gray,11350,11700
2013,Hyundai,Elantra,GLS,Sedan,automatic,kmhdh4aexdu731797,ca,4,21579,black,gray,12350,12600
2013,Infiniti,G Sedan,G37 Journey,G Sedan,automatic,jn1cv6apxdm714880,ca,41,17672,black,black,23500,21500
2013,Hyundai,Sonata Hybrid,Limited,Sedan,automatic,kmhec4a40da092843,ca,45,13162,black,gray,18450,18600
2013,Infiniti,G Coupe,G37 Sport,G Coupe,automatic,jn1cv6ek2dm922699,ca,41,13002,�,black,26100,26500
2013,Infiniti,G Sedan,G37 Journey,G Sedan,automatic,jn1cv6ap3dm713554,ca,37,16486,black,black,23700,24000
2013,Infiniti,G Sedan,G37 Journey,G Sedan,automatic,jn1cv6ap5dm713250,ca,43,11596,white,black,24300,26000
2013,Infiniti,G Sedan,G37 Journey,G Sedan,automatic,jn1cv6ap7dm716733,ca,42,16153,blue,black,23700,24000
2013,Infiniti,G Sedan,G37 Journey,G Sedan,automatic,jn1cv6ap4dm712607,ca,44,9785,blue,black,24500,23000
2013,Hyundai,Elantra,Limited,Sedan,automatic,5npdh4ae7dh225536,ca,37,13871,white,black,15100,15900
2013,Infiniti,G Coupe,G37 Sport,G Coupe,automatic,jn1cv6ek5dm920784,ca,36,26843,gray,black,24400,24250
2013,Infiniti,G Coupe,G37 Sport,G Coupe,automatic,jn1cv6ek5dm920672,ca,37,18548,gray,black,25400,25000
2013,Infiniti,G Sedan,G37 Journey,G Sedan,automatic,jn1cv6ap1dm711334,ca,42,25016,white,black,22700,24750
2013,Hyundai,Genesis,3.8,Sedan,automatic,kmhgc4dd7du226203,ca,43,11041,black,beige,19800,12500
2013,Infiniti,G Sedan,G37 Journey,G Sedan,automatic,jn1cv6ap4dm714969,ca,44,9535,black,black,24500,25000
2013,Hyundai,Sonata,GLS,Sedan,automatic,5npeb4acxdh745962,ca,25,40045,white,beige,11900,12300
2013,Infiniti,G Sedan,G37 Journey,G Sedan,automatic,jn1cv6ap9dm714417,ca,45,23481,white,black,22800,25750
2013,Hyundai,Sonata,GLS,Sedan,automatic,5npeb4ac3dh734477,ca,33,37499,blue,gray,12050,12400
2013,Infiniti,G Sedan,G37 Journey,G Sedan,automatic,jn1cv6ap8dm715803,ca,43,13273,gray,gray,24100,25750
2013,Hyundai,Sonata,GLS,Sedan,automatic,5npeb4ac1dh733036,ca,3,37060,blue,gray,12350,10100
2013,Hyundai,Santa Fe,Sport 2.0T,SUV,automatic,5xyzu3la5dg079070,ca,5,66,silver,black,23100,20800
2013,Hyundai,Accent,GLS,Sedan,automatic,kmhct4ae4du422188,ca,2,35828,gold,beige,9600,6700
2013,Infiniti,G Sedan,G37 Journey,G Sedan,automatic,jn1cv6ap2dm714338,ca,42,20408,gray,black,23500,24000
2013,Hyundai,Sonata,GLS,Sedan,automatic,5npeb4ac7dh549834,ca,39,36564,�,beige,12450,12400
2013,Infiniti,G Sedan,G37 Journey,G Sedan,automatic,jn1cv6ap8dm712593,ca,44,16833,gray,black,23600,24750
2013,Hyundai,Elantra,GLS,Sedan,automatic,5npdh4ae5dh323156,ca,36,40079,silver,,11250,11300
2013,Infiniti,G Coupe,G37 Sport,G Coupe,automatic,jn1cv6ek0dm921180,ca,45,16219,gray,black,25700,26500
2013,Infiniti,G Sedan,G37 Journey,G Sedan,automatic,jn1cv6ap3dm713666,ca,42,20070,gray,black,23300,22000
2013,Infiniti,G Sedan,G37 Journey,G Sedan,automatic,jn1cv6ap3dm712825,ca,39,13632,gray,gray,24000,22000
2013,Infiniti,G Coupe,G37 Sport,G Coupe,automatic,jn1cv6ek2dm923402,ca,39,6802,white,black,26900,23250
2013,Infiniti,G Sedan,G37 Journey,G Sedan,automatic,jn1cv6ap2dm712928,ca,42,20432,white,black,23200,24250
2013,Hyundai,Elantra,GLS,Sedan,automatic,5npdh4aexdh303629,ca,1,24120,brown,beige,11950,5200
2013,Infiniti,G Sedan,G37 Journey,G Sedan,automatic,jn1cv6ap8dm300447,ca,47,17203,�,beige,23900,24750
2013,Hyundai,Sonata,SE,Sedan,automatic,5npec4ac9dh600084,ca,48,10241,blue,gray,15100,16900
2013,Hyundai,Elantra,GLS,Sedan,automatic,5npdh4aexdh317398,ca,1,41710,gray,gray,11150,7700
2013,Hyundai,Sonata,GLS,Sedan,automatic,5npeb4ac5dh648748,ca,39,25895,white,beige,12850,12900
2013,Jeep,Wrangler,Unlimited Rubicon,SUV,manual,1c4bjwfg4dl585036,ca,47,9153,red,gray,34300,35250
2013,Kia,Optima,EX Hybrid,Sedan,automatic,knagm4ad1d5057809,ca,44,16045,white,beige,16000,16800
2013,Nissan,Altima,2.5,Sedan,automatic,1n4al3ap3dn535427,ca,36,37136,red,beige,12900,13800
2013,Mercedes-Benz,S-Class,S550,Sedan,automatic,wddng7db2da502214,ca,36,4811,black,black,55100,45500
2013,Nissan,Altima,2.5,Sedan,automatic,1n4al3ap4dn454940,ca,32,62381,black,black,11700,11900
2013,Lexus,GS 350,Base,Sedan,automatic,jthbe1bl9d5002103,ca,36,39590,white,white,32100,32100
2013,Mitsubishi,Outlander,SE,SUV,automatic,ja4jt3aw5du020785,ca,39,36071,silver,black,14750,15000
2013,Kia,Optima,EX Hybrid,Sedan,automatic,knagm4ad9d5054379,ca,46,11757,black,black,16050,16500
2013,Mercedes-Benz,C-Class,C250,Coupe,automatic,wddgj4hb9dg004804,ca,42,20705,�,black,26700,25750
2013,Kia,Optima,SX,Sedan,automatic,5xxgr4a65dg171118,ca,44,24131,black,black,21200,21250
2013,Nissan,Altima,2.5,Sedan,automatic,1n4al3ap6dc903319,ca,2,38766,black,black,12850,12100
2013,Nissan,Altima,2.5,Sedan,automatic,1n4al3ap2dc275940,ca,44,44303,silver,black,12550,13000
2013,Infiniti,G Sedan,G37 Journey,G Sedan,automatic,jn1cv6ap5dm715922,ca,36,36931,gray,black,21300,22250
2013,Nissan,Altima,2.5,Sedan,automatic,1n4al3ap9dc280391,ca,43,38974,silver,black,12800,13600
2013,Jeep,Wrangler,Unlimited Sahara,SUV,automatic,1c4hjweg8dl539625,ca,31,41173,black,black,27100,27000
2013,Mazda,Mazda2,Sport,Hatchback,automatic,jm1de1kz8d0152764,ca,2,24252,black,black,9825,9100
2013,Nissan,Altima,2.5,Sedan,automatic,1n4al3ap5dc205039,ca,4,37020,red,black,13400,13600
2013,Kia,Rio,LX,Sedan,automatic,knadm4a3xd6124671,ca,28,31406,silver,black,9775,8900
2013,Mercedes-Benz,C-Class,C250 Sport,Sedan,automatic,wddgf4hb8da832718,ca,45,20161,white,black,23100,25000
2013,Kia,Optima,LX,Sedan,automatic,5xxgm4a72dg248132,ca,22,14061,black,gray,14150,11700
2013,Nissan,Altima,2.5,Sedan,automatic,1n4al3ap1dc259891,ca,37,47601,black,black,12600,12200
2013,Mazda,Mazda2,Touring,Hatchback,automatic,jm1de1lz0d0160159,ca,35,44392,red,black,8475,8500
2013,Infiniti,M,M37,Sedan,automatic,jn1by1ap0dm513625,ca,46,10808,�,black,33900,33500
2013,Kia,Optima,EX Hybrid,Sedan,automatic,knagm4ad6d5055554,ca,42,19543,black,gray,15900,16100
2013,Nissan,370Z,Base,Convertible,automatic,jn1az4fh8dm790096,ca,43,445,silver,black,29800,28750
2013,Kia,Soul,+,Wagon,automatic,kndjt2a60d7538561,ca,28,48270,black,black,11250,11000
2013,Kia,Sorento,LX,SUV,automatic,5xyktda2xdg322880,ca,44,48050,silver,gray,15700,12750
2013,Kia,Rio,LX,Sedan,automatic,knadm4a36d6256603,ca,4,36667,black,beige,9375,9800
2013,Kia,Soul,Base,Wagon,manual,kndjt2a54d7539154,ca,1,11699,silver,black,11400,6900
2013,Mitsubishi,Outlander Sport,LE,SUV,automatic,4a4ar5au4de024456,ca,27,37713,blue,black,15650,14000
2013,Mercedes-Benz,C-Class,C250 Sport,Sedan,automatic,wddgf4hb3dr256859,ca,28,31978,black,black,22000,21000
2013,Mercedes-Benz,SLK-Class,SLK350,Convertible,automatic,wddpk5ha1df065483,ca,44,8470,black,,44700,37000
2013,Lexus,ES 350,Base,Sedan,automatic,jthbk1gg1d2049728,ca,38,24478,gray,black,28900,27750
2013,Mercedes-Benz,E-Class,E350 Sport,Sedan,automatic,wddhf5kb8da762334,ca,25,4995,black,black,35400,31750
2013,Mazda,Mazda3,i SV,Sedan,automatic,jm1bl1tg8d1728177,ca,36,54715,gray,black,9900,10600
2013,MINI,Cooper Clubman,Base,Hatchback,automatic,wmwzf3c54dt489938,ca,37,36498,green,beige,13550,13600
2013,MINI,Cooper,Base,Hatchback,automatic,wmwsu3c55dt677990,ca,28,7273,blue,,15300,15000
2013,Mercedes-Benz,S-Class,S550,Sedan,,wddng7db1da509056,ca,39,16426,black,black,52600,54250
2013,Mazda,CX-9,Touring,SUV,automatic,jm3tb3cv9d0410440,ca,38,46733,red,black,19150,20500
2013,Infiniti,G Sedan,G37 Journey,G Sedan,automatic,jn1cv6ap2dm712931,ca,4,33838,gray,black,21600,20250
2013,Nissan,Altima,2.5 S,Coupe,automatic,1n4al2ep0dc231309,ca,1,33985,black,black,13700,8000
2013,Kia,Forte,LX,Sedan,automatic,knaft4a28d5738465,ca,43,54978,black,gray,7050,9200
2013,Mazda,CX-9,Touring,SUV,automatic,jm3tb2cv8d0412139,ca,36,44289,gray,black,19050,20000
2013,Kia,Sorento,SX,SUV,automatic,5xykw4a26dg339716,ca,47,20209,burgundy,black,21700,21500
2013,Nissan,Altima,2.5,Sedan,automatic,1n4al3ap0dn511313,ca,35,38688,red,black,12850,13500
2013,Nissan,Altima,2.5,Sedan,automatic,1n4al3ap2dn571447,ca,33,40931,charcoal,black,12750,13500
2013,Nissan,Altima,2.5,Sedan,automatic,1n4al3ap1dn536852,ca,41,39364,silver,black,12800,13500
2013,Jeep,Compass,Latitude,SUV,automatic,1c4njceb2dd229860,ca,41,32090,white,black,12600,13900
2013,Nissan,370Z,Base,Coupe,automatic,jn1az4eh8dm881810,ca,38,10506,black,black,23600,21500
2013,Nissan,Altima,2.5 S,Coupe,automatic,1n4al2ep0dc290165,ca,44,10510,gray,black,15650,15500
2013,Mazda,Mazda3,i Touring,Sedan,automatic,jm1bl1vp7d1768022,ca,3,47917,black,black,9100,9600
2013,Infiniti,JX,JX35,SUV,automatic,5n1al0mm4dc337764,ca,37,37738,gray,beige,32000,32250
2013,Infiniti,G Sedan,G37 Journey,G Sedan,automatic,jn1cv6ap9dm712909,ca,43,19683,gray,black,23300,26000
2013,Lexus,RX 350,Base,SUV,automatic,2t2zk1ba0dc103312,ca,,29353,gray,,32000,29600
2013,Infiniti,G Sedan,G37x,G Sedan,automatic,jn1cv6ar0dm750465,ca,44,37527,white,black,21700,23000
2013,Kia,Optima,SX,Sedan,automatic,5xxgr4a68dg228640,ca,42,14012,black,black,22200,22200
2013,Nissan,Altima,2.5,Sedan,automatic,1n4al3ap4dn548218,ca,39,37395,white,beige,13150,13400
2013,Kia,Rio,SX,Hatchback,manual,knadn5a32d6147221,ca,46,4668,red,black,14050,14200
2013,Nissan,Altima,2.5,Sedan,automatic,1n4al3apxdn538325,ca,35,35900,black,black,12950,13500
2013,Lexus,RX 450h,Base,SUV,automatic,jtjzb1ba8d2411313,ca,,27970,burgundy,,37300,30500
2013,Nissan,Altima,2.5,Sedan,automatic,1n4al3ap4dc259156,ca,38,38395,white,black,12850,13100
2013,Kia,Soul,+,Wagon,manual,kndjt2a64d7494239,ca,2,59886,black,black,10200,7000
2013,Land Rover,LR4,HSE LUX,SUV,automatic,salak2d48da693027,ca,44,2059,gray,black,58500,42000
2013,Kia,Optima,EX,Sedan,automatic,5xxgn4a7xdg106558,ca,2,24614,burgundy,beige,16200,10600
2013,Mazda,Mazda5,Touring,Minivan,automatic,jm1cw2cl1d0150492,ca,35,39272,red,gray,11300,12400
2013,Kia,Rio,LX,Hatchback,automatic,knadm5a38d6292461,ca,2,4850,red,black,10650,6300
2013,Nissan,Altima,2.5,Sedan,automatic,1n4al3ap5dn450766,ca,45,48463,white,beige,12350,14000
2013,Infiniti,G Sedan,G37x,G Sedan,automatic,jn1cv6ar5dm750574,ca,38,23642,gray,black,23300,23000
2013,Mazda,Mazda3,i Sport,Sedan,automatic,jm1bl1upxd1794194,ca,2,45649,black,black,10250,10000
2013,Infiniti,G Coupe,G37x,G Coupe,automatic,jn1cv6el5dm980105,ca,35,10055,gray,black,26300,27000
2013,Infiniti,M,M37,Sedan,automatic,jn1by1ap3dm514252,ca,41,9338,white,black,34700,34500
2013,Kia,Forte,EX,Sedan,automatic,knafu4a22d5724414,ca,27,55885,gray,black,9175,8800
2013,Mazda,CX-9,Touring,SUV,automatic,jm3tb2cv0d0411079,ca,29,41807,gray,black,18850,19900
2013,Nissan,Altima,2.5 S,Coupe,automatic,1n4al2ep2dc219971,ca,35,42938,gray,black,12400,13300
2013,Kia,Optima,EX Hybrid,Sedan,automatic,knagm4ad4d5057867,ca,49,19078,white,gray,15950,16500
2013,MINI,Cooper,Base,Hatchback,automatic,wmwsu3c59dt548117,ca,35,36000,green,black,12750,13700
2013,Mazda,Mazda5,Sport,Minivan,automatic,jm1cw2bl1d0154950,ca,29,40275,gray,black,12050,12200
2013,Lexus,GS 350,Base,Sedan,automatic,jthbe1bl6d5006836,ca,34,17786,beige,brown,34500,33000
2013,Kia,Rio,LX,Sedan,automatic,knadm4a3xd6113380,ca,2,45800,black,beige,8550,3850
2013,Land Rover,Range Rover Evoque,Pure Plus,SUV,automatic,salvp2bg5dh781072,ca,48,25524,blue,black,35400,35500
2013,MINI,Cooper,Base,Hatchback,automatic,wmwsu3c58dt679944,ca,,28156,black,black,13400,2500
2013,Nissan,Altima,2.5,Sedan,automatic,1n4al3ap2dc297887,ca,44,45685,gray,beige,12550,13200
2013,Infiniti,G Sedan,G37 Journey,G Sedan,automatic,jn1cv6ap1dm301617,ca,44,48156,black,gray,19800,22250
2013,Kia,Rio,LX,Sedan,manual,knadm4a35d6233930,ca,19,22658,white,beige,9225,5500
2013,Kia,Rio,LX,Sedan,automatic,knadm4a34d6310898,ca,26,13508,white,black,9475,7500
2013,Jeep,Compass,Latitude,SUV,automatic,1c4njceb7dd255239,ca,27,31688,red,black,12650,13000
2013,Mitsubishi,Outlander,SE,SUV,automatic,ja4jt3aw9du020286,ca,35,39473,gray,black,14300,14700
2013,Infiniti,G Sedan,G37 Journey,G Sedan,manual,jn1cv6ap9dm300540,ca,43,21898,gray,black,25400,26250
2013,Mercedes-Benz,C-Class,C250,Coupe,automatic,wddgj4hbxdf943918,ca,35,10782,gray,black,26000,26000
2013,Infiniti,G Coupe,G37x,G Coupe,automatic,jn1cv6el1dm980179,ca,42,46120,�,black,21600,23500
2013,Lexus,LS 460,L,Sedan,automatic,jthgl1efxd5047925,ca,49,71,gold,beige,66000,64000
2013,Mercedes-Benz,S-Class,S550,Sedan,automatic,wddng7db3da492051,ca,44,14557,black,black,53000,51500
2013,Kia,Optima,EX Hybrid,Sedan,automatic,knagm4ad0d5055811,ca,44,18554,gray,black,15950,15700
2013,Mitsubishi,Outlander,SE,SUV,automatic,ja4jt3aw7du019962,ca,38,36990,silver,black,14550,14800
2013,Mercedes-Benz,GLK-Class,GLK350,SUV,automatic,wdcgg5hb6df956724,ca,34,21052,gray,black,29500,25500
2013,Nissan,Altima,2.5,Sedan,automatic,1n4al3ap5dc262583,ca,24,35591,gray,black,13600,12700
2013,Jeep,Wrangler,Unlimited Sport,SUV,automatic,1c4hjwdg9dl604791,ca,43,41997,black,black,24200,25250
2013,Kia,Sportage,LX,SUV,automatic,kndpbca25d7406217,ca,25,40331,gray,gray,15050,15200
2013,Nissan,Altima,2.5,Sedan,automatic,1n4al3ap5dc259084,ca,36,40425,white,white,13200,12500
2013,Kia,Optima,LX,Sedan,automatic,5xxgm4a70dg226694,ca,48,8177,silver,gray,14450,15300
2013,Jeep,Grand Cherokee,Limited,SUV,automatic,1c4rjebg1dc636460,ca,43,39566,black,black,25200,26750
2013,Mercedes-Benz,C-Class,C250,Coupe,automatic,wddgj4hbxdg003743,ca,37,18960,black,beige,25300,22750
2013,Kia,Optima,EX Hybrid,Sedan,automatic,knagm4ad1d5055882,ca,41,21258,white,beige,15900,16400
2013,Kia,Forte,LX,Sedan,automatic,knaft4a26d5682378,ca,2,81410,black,gray,6775,2700
2013,Kia,Optima,EX Hybrid,Sedan,automatic,knagm4ad0d5057798,ca,44,20984,white,black,15900,16500
2013,Kia,Optima,LX,Sedan,automatic,5xxgm4a7xdg238335,ca,33,26360,brown,beige,13450,13300
